Id,SalePrice
1461,127233.17270833332
1462,153771.1343229167
1463,182245.0219791667
1464,191769.21083333335
1465,192034.24911458333
1466,183189.8472916665
1467,171216.88192708336
1468,176768.5393229167
1469,180027.30593750015
1470,130809.38958333322
1471,206822.67125000004
1472,97902.8286979166
1473,102357.42604166668
1474,152079.94458333313
1475,122040.81958333324
1476,369429.4029166666
1477,260509.39578125015
1478,305322.54088541656
1479,293544.77072916663
1480,452395.21197916655
1481,315507.60609375
1482,204923.4789583334
1483,185086.29906250004
1484,176535.7403645832
1485,180497.32640625007
1486,201593.46229166674
1487,318714.48473958333
1488,232673.44239583315
1489,215093.43104166683
1490,223912.59020833342
1491,192970.37703125004
1492,101427.02098958335
1493,182369.7549479166
1494,296296.5702604166
1495,289034.4319270833
1496,236898.3910416667
1497,183380.8904166667
1498,159625.61067708352
1499,155798.1520312502
1500,166415.30526041662
1501,175108.5304687502
1502,166717.68213541675
1503,278556.825885417
1504,230330.32364583336
1505,217318.09114583317
1506,183097.6696875001
1507,248050.20447916668
1508,188920.09317708338
1509,160033.91817708322
1510,151772.9664062501
1511,150308.5774479166
1512,173119.15682291662
1513,148424.92197916663
1514,162163.89598958343
1515,197487.02338541654
1516,152947.95869791662
1517,155440.8809375
1518,135833.38302083337
1519,227127.77708333332
1520,139903.70401041664
1521,143004.90489583326
1522,161285.1224479168
1523,118239.18473958329
1524,121738.44135416673
1525,128724.24828125
1526,130265.2119270833
1527,114798.58192708332
1528,127321.15052083346
1529,144340.65453125004
1530,167175.53385416663
1531,136534.6465104167
1532,102946.94786458323
1533,142312.34510416666
1534,117777.83828124996
1535,146528.9780729166
1536,120638.52036458347
1537,97558.93385416674
1538,160446.43354166672
1539,203884.30614583346
1540,124045.81322916668
1541,136693.47656249997
1542,136500.5736458333
1543,187074.01588541653
1544,91829.85598958329
1545,106700.72015624998
1546,126244.16515625002
1547,135908.89562499992
1548,126057.76348958336
1549,114990.43755208336
1550,138354.76171875006
1551,117413.07984375003
1552,146681.75499999986
1553,147971.10265625012
1554,119110.89322916653
1555,168567.3505208333
1556,108439.27500000008
1557,115782.4827083334
1558,104193.07067708336
1559,122419.84598958332
1560,141766.89500000002
1561,154553.72588541667
1562,130672.77270833334
1563,127497.03453125004
1564,158556.51567708323
1565,158843.31218750007
1566,223041.4242187499
1567,93069.68182291671
1568,220586.61973958332
1569,155148.6716145834
1570,143085.73947916663
1571,127341.71270833325
1572,141994.2082291667
1573,246579.15515625014
1574,132376.429375
1575,225864.69604166667
1576,244907.55895833325
1577,201254.8570833334
1578,145307.86958333326
1579,145157.74338541675
1580,187489.11223958325
1581,148470.51567708346
1582,126787.28994791668
1583,321835.09
1584,237373.9315624997
1585,140190.18317708347
1586,92120.85687500007
1587,111459.78791666658
1588,148338.40052083333
1589,106335.41380208332
1590,131291.70057291668
1591,105051.99911458333
1592,129399.74557291668
1593,121392.05765625004
1594,138752.26411458332
1595,123888.27427083321
1596,217747.10958333316
1597,175247.14036458317
1598,190063.32302083337
1599,185391.77229166648
1600,183749.0929166665
1601,80270.54281250003
1602,114562.64953124998
1603,99690.79718750002
1604,278910.4608333332
1605,252519.22270833325
1606,166888.29984375
1607,173462.9028125
1608,223334.98218750005
1609,198673.0232291666
1610,169425.92177083332
1611,147748.5520833333
1612,183028.2419791666
1613,177824.08093750008
1614,121820.07947916668
1615,92349.54005208334
1616,86962.04005208336
1617,89681.2322916667
1618,125026.68583333332
1619,142446.973125
1620,183686.22161458325
1621,147756.29130208335
1622,144341.11046875003
1623,276364.99906250014
1624,228942.78656249994
1625,127985.07953125007
1626,168187.46067708344
1627,187501.6891666664
1628,272740.85437499976
1629,176892.7282812501
1630,321387.6831250003
1631,201102.87916666653
1632,238176.3001041669
1633,177853.7608333334
1634,191714.24338541672
1635,183578.24749999997
1636,170190.04390625007
1637,183626.22484375013
1638,199267.64020833335
1639,178356.5616145835
1640,235682.3682812499
1641,176656.19703125014
1642,228081.52510416677
1643,220753.35302083337
1644,225369.65500000003
1645,187691.50046875005
1646,159073.44708333348
1647,158114.31197916673
1648,142147.9299479167
1649,141407.3516145832
1650,124480.32411458329
1651,124483.5906770833
1652,94392.41109374998
1653,98578.21005208323
1654,153325.6025520833
1655,144966.09260416665
1656,147472.23734374985
1657,152436.12442708333
1658,158867.6513541666
1659,129584.8535416666
1660,160360.16484375027
1661,411061.6559375001
1662,345690.1931770835
1663,362355.35395833367
1664,424091.56776041654
1665,306657.73145833326
1666,333502.2356250002
1667,345807.7226562498
1668,330126.9463541669
1669,290321.50932291674
1670,335852.0868229165
1671,266410.4801562501
1672,420728.4711458337
1673,303715.0694270837
1674,251877.45526041646
1675,198188.99812499993
1676,199004.24270833336
1677,214991.0405208333
1678,432202.1564062496
1679,372904.71098958334
1680,325790.5244270835
1681,253343.91260416637
1682,314424.2977083331
1683,190013.27921875005
1684,175559.9852083333
1685,176887.21625000003
1686,170611.05005208324
1687,173239.6534375
1688,197457.00088541667
1689,193980.52692708315
1690,187432.94520833332
1691,182649.76177083337
1692,257261.95885416667
1693,176492.3323437501
1694,183379.3120312499
1695,171607.5117708333
1696,269615.49979166675
1697,170871.88
1698,337439.0753125001
1699,321348.98520833335
1700,251177.50078124978
1701,260438.46916666668
1702,252167.30927083336
1703,255350.18791666653
1704,287675.2808854168
1705,235594.49255208325
1706,404983.23036458297
1707,220758.9929166666
1708,216447.22458333313
1709,265493.63276041654
1710,226051.07359375004
1711,275276.45635416685
1712,262315.59505208326
1713,268149.30182291643
1714,215054.49510416668
1715,204812.5758333334
1716,179631.4560416668
1717,167438.3515104167
1718,133341.81442708333
1719,209474.91078125
1720,251573.22822916665
1721,167017.5932812501
1722,130055.45421874998
1723,161580.0351562503
1724,215815.20239583333
1725,229150.53369791684
1726,197933.37697916673
1727,177834.8889583333
1728,188462.9428645833
1729,168675.91875000007
1730,157030.97958333345
1731,126895.80088541668
1732,132839.68166666664
1733,124432.99979166665
1734,131101.49057291663
1735,137910.72208333333
1736,122229.91604166657
1737,301786.24875000014
1738,223640.83619791656
1739,274537.3559895832
1740,236984.7163541667
1741,200126.34322916679
1742,172792.26817708355
1743,177078.11046875012
1744,276973.735625
1745,217183.33973958308
1746,216050.856875
1747,211293.52984375003
1748,213284.41359375007
1749,165042.71885416686
1750,141639.72401041666
